Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous
2163899,,,67915.8114427166,42200.2440600591,0.4322095021,168.129486084,64657620.0,40176384.0,7.059,2458000.5,0.8275538544946267,274.0503733557691,326.4735420651124,1.001854617580554,,322.6686405475093,1.309211089098111,2003.0,12.0,15.0,Low,,True
3170203,1071475200000.0,Very Slow,30940.1843550062,19225.0273288093,0.0238981003,9.2963609695,3575105.0,2221467.25,,,,,,1.114494743577409,2458024.0651156222,331.8457774089185,1.194741542643008,2003.0,12.0,15.0,Low,Low,True
3172328,1071475200000.0,,13315.7524569425,,0.4841221724,188.3235321045,72423648.0,45001968.0,4.035,,1.749886130994106,,,2.445638818113672,2457976.83036108,10.07815475984051,0.4257840516231829,2003.0,12.0,15.0,Medium,,False
3309828,1071475200000.0,Slow,70883.0660624112,,0.4554745467,177.1795959473,68138024.0,42339004.0,,,0.743386312961565,282.6948192245282,340.112667870014,,,276.6418210019546,1.537737597086458,2003.0,,,Low,Low,True
3410534,,Slow,,,0.4624851218,179.9067230225,,42990680.0,,2458000.5,1.248622217090334,41.39305411030883,125.2009524338781,1.594803720634997,2458111.676712918,281.4635410289147,0.7064110541653171,2003.0,12.0,,Low,Medium,False
3624059,1072080000000.0,Slow,55033.47970348,34195.6640968651,0.1649108266,64.1503067017,,15329419.0,8.261,2458000.5,,,167.7491738430729,1.041640337809561,2458025.0503941462,316.6740227218244,1.76477725856342,2003.0,12.0,,,,False
3703545,1072080000000.0,Fast,89838.434091384,55822.1092275047,,130.3233795166,,31142200.0,,2458000.5,0.8871785006474511,117.1002254173843,192.5492381725183,,,206.0748515780878,,2003.0,,22.0,,Low,False
3738552,1072080000000.0,Slow,69521.5469786522,43197.9856768187,0.3666020358,142.6081848145,,,,2458000.5,0.9478951580270834,270.852656242511,53.34044052520012,1.19082990490415,2457962.4664096255,40.61916032019281,1.067981221877373,,12.0,22.0,Low,Medium,False
3170210,1073548800000.0,Slow,51401.2719270157,,,133.1785583496,51216528.0,31824474.0,3.48,2458000.5,2.141578213706596,288.1875568731867,170.6260583656796,2.98600473671973,2457575.0372791006,133.8026382988147,0.3144873374943428,2004.0,1.0,8.0,High,High,False
2162004,,,54718.04993062,33999.6683027233,0.3453636996,134.3464813232,,32103562.0,6.455,,0.8907955120131161,61.96858336510567,193.5473642284032,1.482739709404972,2455249.1359459646,341.6700532066444,,,1.0,8.0,,Low,False
2230111,1074153600000.0,,42320.7106814988,26296.443812068,0.0599816878,,,5575646.5,7.026,2458000.5,0.8231696306005475,297.7973710117565,30.57114985389649,1.127039389143923,2458113.728986495,210.5734791932989,1.319684344373124,2004.0,1.0,15.0,Low,Low,True
2310442,,Very Slow,33163.1309201787,,,77.6650772095,29867686.0,18558920.0,,2458000.5,,213.9395383398394,109.272789769373,1.228142943376416,2457895.681806852,128.8814659009586,1.229571527899897,2004.0,,15.0,Low,,True
2426082,1074153600000.0,,,26027.4123606875,0.3782636628,147.1445617676,56587436.0,,4.796,2458000.5,1.352568694006423,135.0299645057042,332.1366171360132,1.524866552551454,2458199.7556198942,235.1537056257587,,2004.0,1.0,15.0,Low,Low,False
3595775,1074153600000.0,Slow,55121.4806723928,34250.3444766876,0.162160373,63.0803833008,24258846.0,15073748.0,4.207,2458000.5,1.584080744907911,,20.47430307174291,2.10297682769763,2458140.46587814,290.8073004916809,0.4943540556284392,2004.0,1.0,15.0,,Low,False
2217013,1074758400000.0,Slow,,47358.8838476539,0.4282690975,166.5966796875,64068144.0,,,,1.32072380547989,306.2546641017849,58.62233417177695,1.58217177507931,,88.36625655481927,,2004.0,1.0,22.0,,,False
2259221,1074758400000.0,Very Fast,137771.6706114383,85605.9583307573,,112.9365386963,43432044.0,,5.195,2458000.5,,,,2.016890835713073,2458049.2872262625,318.3354905518329,0.8540044728918393,,1.0,22.0,Low,,False
3174184,,,,21929.2959345041,0.047156438,18.3438549042,,4383465.0,3.173,,2.509106338665483,301.1907079389383,153.4537546135031,4.039535597280428,2457375.47014381,,0.2479850344366737,2004.0,1.0,,High,Low,False
3172332,1074758400000.0,Very Slow,,7819.6898898935,,5.1308488846,1973172.375,1226072.5,,,1.334539491181547,302.0661518023458,170.8418287935382,1.673833743650179,2458086.918176293,304.7525768781944,0.6393032749779898,2004.0,1.0,22.0,Low,Medium,False
3311964,1074758400000.0,Slow,52305.2071024108,32500.4216020507,0.4080002554,158.712097168,61035972.0,37925992.0,5.957,,0.9822113215329352,,139.774229826388,,,264.4019784824076,1.012503819677218,2004.0,1.0,,Low,Low,True
3009717,,Slow,,45765.5327254342,0.1624680256,,24304872.0,,,2458000.5,0.9132312882499038,,141.5508638541322,1.249311758765425,,126.9298278471278,,2004.0,1.0,22.0,Low,,False
3174201,,,69098.2854897564,42934.9874477878,0.1466028221,57.0284996033,,13627584.0,,2453035.5,1.829544877684889,212.8706381752467,17.9483097784037,3.155307096301968,,338.1237677164543,0.39828089416608,2004.0,2.0,8.0,Medium,,False
3402204,1076227200000.0,Very Slow,,20113.7834885846,0.0173233072,6.7387666702,2591530.0,1610302.125,,2458000.5,,318.8165168998152,,1.602246701997797,2457900.024047055,,,,2.0,8.0,Low,,False
3740342,,Slow,52608.451835219,32688.8460861671,0.3429835716,133.4206085205,,31882316.0,,2458000.5,,278.5474552589224,337.8694298655538,1.572525615209765,2457992.481142059,6.531063431942367,,2004.0,2.0,8.0,Low,Medium,False
2455176,,Very Fast,126831.7847072102,78808.3386698774,,,,,,,1.31318971233129,3.756316202594528,271.3869049158356,,2454734.0522707934,10.11760019819447,,2004.0,2.0,8.0,Low,Low,True
3763621,1076227200000.0,Slow,43325.163778504,26920.5719044821,0.3192186979,124.176071167,47754436.0,29673232.0,4.113,2458000.5,1.671912687733708,203.280550361847,320.4974654014071,2.351635674503502,2457792.724594141,94.72788107941894,0.4559147926477653,2004.0,2.0,8.0,Medium,Medium,False
3172317,,,29030.7948496119,18038.6069441936,,23.1661434174,,5535803.5,,2453023.5,1.488228178640464,,250.8727253772571,2.048189332402177,2453086.98606056,325.5350091210209,0.5428749330982341,2004.0,,15.0,Medium,High,False
2163818,1076832000000.0,Very Slow,30414.0371621707,18898.099924461,0.2435441844,94.7386932373,36433692.0,22638848.0,5.127,,1.229203336360471,241.0761612960961,245.840401531975,1.664812454488225,,348.1847173922666,0.723216753865221,,2.0,15.0,Low,Low,True
3174203,1076832000000.0,,120956.7040817775,75157.7920445911,0.3428099041,133.3530578613,,31866172.0,,,,146.6862728574567,123.3766759774473,,2458273.0900563844,189.164669641225,0.6267115265493031,2004.0,2.0,15.0,Low,Low,False
3176186,1076832000000.0,,53704.5642823633,33369.9277342274,0.1451137543,,21708708.0,13489166.0,3.055,2458000.5,,350.8074717700928,95.61860066623292,4.237492259928312,2458705.737133429,,0.2529096970931406,2004.0,2.0,,High,Low,True
3753079,1076832000000.0,,,37005.8795122038,,121.324432373,,28991802.0,6.604,2458000.5,0.8963846842814953,224.9175107458287,147.6262901139639,1.128528184172342,2457933.919433873,77.32321732486442,1.161348150417336,2004.0,2.0,15.0,Low,,False
3754384,1076832000000.0,,15937.2172971075,9902.7670477499,,69.6904907227,26800898.0,16653306.0,5.829,2458000.5,1.053116404918684,286.2044695848729,78.11940432367183,1.126823458102299,2458048.1674989723,316.5277746148709,,2004.0,2.0,15.0,Low,Low,False
3713303,1076832000000.0,,83911.0176629222,52139.0431694974,0.4201392495,163.434173584,62851940.0,39054384.0,,,1.499342974684256,,55.68973674080664,2.249130578875089,2458323.575737901,186.5569367362596,0.5368495461478139,2004.0,2.0,15.0,Medium,,False
3160731,1077436800000.0,,,17871.1344845392,0.2178351908,84.7378845215,,20249046.0,,,1.277431312686966,176.2542088297754,255.5503939844296,1.632772119748504,2457722.0888383565,276.9974477032102,,2004.0,,22.0,Low,Low,False
3172318,,Slow,47534.4519600582,29536.0598859595,0.363188843,141.280456543,54332276.0,33760512.0,3.586,2458000.5,1.981961732076268,129.521318548619,,3.008460260424007,2458198.0058275773,290.2344389679897,0.3532329242519484,2004.0,2.0,22.0,Medium,Low,False
3174216,,,54376.9611148177,,0.1685109823,,,15664075.0,,2458000.5,1.980456474203861,3.225665272348597,187.4576330655264,3.036817580340131,2458172.5425312663,299.1596162763014,,2004.0,,22.0,Medium,Low,False
3276398,1077436800000.0,Very Slow,,14312.3840190739,0.2250233443,87.5340805054,,20917226.0,6.256,2458000.5,0.9586055789637062,,112.7702162941976,,2458044.2136745504,314.0948447819005,,2004.0,2.0,22.0,Low,Medium,False
3358522,1077436800000.0,Very Slow,35946.8899799317,,0.3577882126,,,33258492.0,7.116,2458000.5,0.817523928914516,96.61086995547558,115.2035667308124,1.065775101897054,,68.39244113235829,1.333378241624597,2004.0,2.0,22.0,Low,,True
3448993,1077436800000.0,Slow,48965.6050052724,30425.3227323038,0.4573175722,177.8965301514,68413736.0,42510324.0,5.228,2458000.5,1.172226509864115,336.3630594632452,90.86414378812168,,2458070.29799333,305.7962039136436,,2004.0,,,Low,,True
3508131,1077436800000.0,,52186.4383365162,32426.6233097092,0.1801267735,,26946582.0,16743830.0,,,1.133197833343387,144.6288523073568,,1.300964164858782,2457999.800190236,0.5717754023010517,0.8170440481445089,2004.0,,22.0,Low,Low,False
3744562,1077436800000.0,Slow,,38135.048467796,0.4082245792,,61069528.0,37946844.0,6.412,2458000.5,,,240.041212998864,1.082200683191873,2457991.509668837,,1.094214428067137,2004.0,2.0,,Low,Medium,False
2474451,1077436800000.0,Very Slow,,17871.1100770279,,84.7379074097,32587688.0,20249050.0,4.996,,1.277604737807018,,255.5411458720839,1.633246858103216,,,0.6825104470511435,2004.0,,,,Low,False
3736807,1077436800000.0,,,17337.3498084694,0.2956461221,,,27482024.0,,2458000.5,,255.2330250849039,,,,334.1003631775795,0.991300746095974,,,22.0,Low,Medium,False
2085989,1078732800000.0,Slow,,36087.748846785,0.4733926365,184.1497344971,70818528.0,44004596.0,6.502,,,130.2027845779737,,1.441897471320152,2457890.6391449114,130.4847857462841,,2004.0,3.0,8.0,Low,Low,True
2088188,,Very Slow,22768.7175169449,14147.5956149039,0.2488628239,96.8076324463,37229348.0,23133244.0,,,2.007988860560579,,195.0392146577685,2.794478803547956,,262.6771140673016,,2004.0,,8.0,,,False
2411165,1078732800000.0,Fast,84977.2773066283,,0.3089955264,120.199256897,,28722928.0,,2458000.5,,154.9054497924404,101.7625655179864,2.402478933195658,,217.5663535594904,0.4876990617827054,2004.0,3.0,8.0,Medium,Low,True
3293831,,Slow,48975.318134694,30431.3580931936,0.370076028,143.9595794678,55362588.0,34400716.0,,,0.9475486854876304,195.1037170743857,304.7642773627976,1.291262221883062,,240.2998236593744,1.068567038724764,2004.0,,8.0,Low,High,False
3370167,,Slow,78257.8427872486,48626.3801474434,,101.2925720215,,24204970.0,7.016,2458000.5,0.8203222078396782,158.3762559267166,,1.156763718390077,2457895.4608383747,,,2004.0,3.0,8.0,Low,,True
3557958,,Very Slow,36186.2802455522,,,105.5665588379,40597768.0,25226284.0,,2458000.5,1.104434646156715,,171.2065065510339,1.196436221541631,2458155.1384164887,228.6858778524608,,2004.0,,8.0,Low,Medium,False
3704145,1078732800000.0,Very Slow,37624.8822107944,23378.6386159239,0.3922049664,,58673028.0,36457728.0,,2458000.5,1.071696704384449,,192.8493975362576,1.354387475281079,,284.6057457044344,0.8883748008616161,2004.0,3.0,8.0,Low,Low,False
3778076,1078732800000.0,Slow,62117.9315798508,38597.6669863801,0.2328324631,90.5718307495,34831240.0,21643130.0,6.034,,0.9827817257453652,123.0000072594535,,1.421869312905654,,,,2004.0,3.0,8.0,Low,,False
2271480,,Slow,,40899.3168045901,0.0659081169,25.6382579803,9859714.0,6126542.5,,2458000.5,1.260735253781424,169.1842069394714,285.7540019490307,1.817901608826859,,220.2695113320875,,2004.0,3.0,15.0,Low,Low,False
3082930,,Slow,55796.3456342468,34669.6793192352,0.042762964,16.6347942352,,,4.008,2458000.5,,,,2.683429054251067,,89.96681900309342,0.4526818990920694,2004.0,3.0,15.0,Medium,,True
3177201,1079337600000.0,,14532.6704101696,9030.0362334745,0.0131616704,5.1198897362,1968957.875,,5.362,,1.175100559158756,,328.4669330561069,,2458169.690013412,229.0919814434201,0.773733720546661,2004.0,3.0,15.0,,Medium,False
3250193,1079337600000.0,,121048.0558968017,,0.4440068234,172.7186584473,66422476.0,41273012.0,,2453243.5,0.9529967607070488,151.8551256779255,9.212673839284673,1.118252598711417,,164.1004900751713,1.059416999114251,,,15.0,Low,,False
3445544,1079337600000.0,Slow,55513.5229559351,34493.944305592,0.3458446435,134.5335693359,,32148270.0,,2458000.5,0.892635029153654,127.7337023569578,,1.059843452560715,,,1.16867347064342,2004.0,3.0,15.0,Low,,False
3579748,1079337600000.0,,59942.7223217647,,0.2842079206,,42516900.0,26418776.0,5.076,,,2.581755303650802,115.0718277429149,,2457912.1288281046,64.9141489221915,0.7345624996272411,2004.0,,15.0,Low,Low,False
3627115,1079337600000.0,Fast,84529.8337112878,52523.5513968832,0.2825389252,,,26263634.0,6.699,,0.8392265926735198,142.0012599783131,185.7803473434846,,,115.4736187671362,,2004.0,3.0,15.0,Low,,False
3648632,1079337600000.0,,37670.5147987872,23406.992931502,0.2286197352,88.9330749512,,21251532.0,5.351,2458000.5,1.156499050399127,,269.9086993035281,1.466655805989806,,,0.7924760631011278,,,15.0,Low,,False
3177216,1079942400000.0,,38983.0293936202,,,10.1912794113,3919264.0,2435317.75,4.906,2453087.5,1.306730533155599,178.5147071508579,,1.698105866174335,2453133.3850605474,329.7241514176795,,2004.0,3.0,22.0,Low,,False
2141526,1079942400000.0,Slow,56756.2020691766,35266.0967801503,0.3333856416,,49873784.0,30990132.0,5.854,,1.014162124874651,174.687380124222,173.4019726397771,1.341284741589861,2458092.774892491,270.9515138179449,0.9650348407705404,2004.0,,22.0,Low,Low,False
2141531,1079942400000.0,Slow,,40634.5417416703,,110.3641281128,,26372716.0,5.929,2458000.5,0.9920469515681014,40.8276420539291,8.313840617243045,1.516893086326133,2458072.1431234977,288.537164276568,0.997483529953558,2004.0,3.0,22.0,Low,Low,False
2267940,1079942400000.0,,43988.9424247897,,0.2946587995,114.6222763062,44080332.0,27390248.0,5.468,2458000.5,1.105511149044649,,,,2457837.21529012,,0.8479287948170329,2004.0,3.0,22.0,Low,Low,False
3177211,,Slow,,26497.8983671454,0.4674677203,181.8449401855,69932176.0,43453840.0,3.798,2458000.5,1.890801787819276,345.8662243721379,,,2457912.319785471,33.42767865283768,0.3790836621507645,,,22.0,Medium,Low,False
3177208,,Very Slow,24896.7143068522,15469.8500647216,0.0398892619,15.5169229507,5967348.5,3707938.5,4.869,2458000.5,,,19.43121890089621,1.641279464821534,2458160.9716650583,,,2004.0,3.0,22.0,Low,High,False
3378868,,Very Slow,28935.3552649824,17979.3044978442,,154.8622436523,59555428.0,37006028.0,4.957,2458000.5,1.297246032612587,135.5318979517024,,1.407108015052426,2458063.747247684,317.8097422765682,0.667068675216176,2004.0,3.0,22.0,Low,,False
3760542,1079942400000.0,,23698.0246555931,14725.0309311378,0.3836086325,,57387036.0,35658652.0,5.014,,,32.39841198699766,,1.526560915812054,2458261.6164604407,183.4516656773334,0.6761287052701838,2004.0,3.0,,Low,Medium,False
3771800,1079942400000.0,Very Slow,39402.9219771634,24483.4433807546,0.0863636853,,,8028006.5,,2458000.5,1.11541963982189,181.4211828009646,274.1361423475196,1.408866244827818,2458196.576122873,195.9518436166433,0.8366554477919826,,3.0,22.0,Low,,False
2393569,1081407600000.0,Very Slow,34677.6749968697,21547.3586668049,0.401422275,,,37314532.0,5.729,2458000.5,,205.8281941470034,172.0069286941316,1.402639929880341,,243.5391762349902,0.895026744617953,2004.0,4.0,8.0,Low,,False
3177177,1081407600000.0,,,21857.7770697704,0.0577731268,,,,,2458000.5,2.011451237539834,,231.9153777711934,3.083418091355579,2458342.343668946,241.8952534647977,0.3454934441210635,2004.0,4.0,8.0,Medium,High,False
3180148,1081407600000.0,,,70903.831042741,0.2791015552,,,25944110.0,4.314,,1.387022207743756,,303.1694832792032,1.819098684359117,2457835.554390476,218.1767871877615,0.6033633854916822,,,8.0,,Low,False
3387458,1081407600000.0,,,54139.9254672896,,141.9743499756,54599128.0,33926324.0,4.695,2458000.5,,,282.3640100121995,1.930170959889035,,,0.6203827243795117,2004.0,4.0,8.0,Low,,True
3716434,1081407600000.0,,21796.8208303168,13543.6968098154,0.1702027393,66.2088623047,25461966.0,15821332.0,4.837,2458000.5,1.354358856233732,228.1640862036845,,1.647822448085379,2458287.125358123,180.7669660567572,0.6253216223331766,2004.0,4.0,8.0,Low,High,False
3738932,,Slow,,36185.8183822211,0.4113901444,160.0307769775,61543092.0,38241104.0,5.99,2458000.5,1.003000184879345,88.87947254444529,111.9793427923618,1.408169542645356,2458176.95513184,186.8642120676685,0.9811887369170508,2004.0,4.0,,Low,,False
3745056,1081407600000.0,,28125.9677042109,17476.3825437637,0.3403131857,132.3818359375,,31634088.0,4.628,2458000.5,1.43903663826153,193.0430448262616,,1.594611372258796,2458224.8702548603,231.8963281501269,0.5709476593923023,2004.0,4.0,8.0,Medium,,False
2474585,1081407600000.0,Fast,114110.485002581,70903.8177506315,0.2791015633,108.5705032349,41753000.0,25944110.0,4.314,2458000.5,1.386980448476082,,,1.819065443182965,,99.52332775852582,0.6033906348333687,2004.0,4.0,8.0,Low,,False
3182184,1082012400000.0,Very Slow,13223.8152231097,8216.7645201594,0.1008246793,39.2207984924,,9372239.0,4.508,,1.494112204682,,138.6153087183991,1.90530206205002,2453095.061418365,23.98222332530047,0.5396712145880677,,4.0,15.0,Medium,,False
3064315,1082012400000.0,Very Slow,,,0.1598104735,,23907306.0,14855311.0,6.139,2458000.5,,85.92910283522252,226.5058230347315,1.188811431173475,,,1.012132601432216,2004.0,,15.0,Low,Low,False
3160748,,Slow,,29547.938069554,0.3800160887,147.8262634277,,35324704.0,,2458000.5,0.8837984709450448,176.4091170359373,47.7591056089857,1.152727087790083,2457979.6006531715,24.79173484467748,1.18624448161985,2004.0,,15.0,Low,,False
3667139,1082012400000.0,Slow,44737.7135479715,27798.2753987382,0.1184400693,46.0731887817,,11009692.0,,2458000.5,0.9379131387295686,,312.3536815,1.245442834331248,2457847.9438047246,165.5350610345502,,2004.0,,15.0,Low,High,False
3733264,1082012400000.0,,,34328.832272218,0.471501025,183.4138946533,70535552.0,,,2458000.5,1.053107596302084,186.1789980473172,288.2052119139769,1.13144946171461,2458192.4076961204,184.9801338244064,,2004.0,,15.0,Low,Low,False
3736681,1082012400000.0,Slow,,,0.2167921653,,,20152090.0,5.003,,1.252928596236315,301.5112848954225,,1.875384555126499,2457776.394373652,,0.7027722294133134,2004.0,4.0,15.0,Low,High,False
3773991,1082012400000.0,Fast,105076.307195478,65290.3309904347,0.2512217812,97.7252731323,,23352524.0,4.209,,,,24.66070621986279,2.565155615419143,2457796.0610947143,,0.532939309351837,2004.0,,15.0,Medium,Medium,False
3180179,1082617200000.0,,30583.1377905766,19003.1724788169,0.1007555351,,15072814.0,9365812.0,4.042,2453121.5,1.7339569239315,,,2.387280820951046,,9.643673300991267,,2004.0,4.0,22.0,Medium,,False
